Id	Chapter	CacheType	ResId	Assets	AssetNames	Links
798	1	monster	1005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
799	1	monster	1006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
800	1	monster	1007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
801	1	monster	2001	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
802	1	monster	2002	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
803	1	monster	2003	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
804	1	monster	2004	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
805	1	monster	2005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
806	1	monster	2006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
807	1	monster	2007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
808	1	monster	3001	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
809	1	monster	3002	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
810	1	monster	3003	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
811	1	monster	3004	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
812	1	monster	3005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
813	1	monster	3006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
814	1	monster	3007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
815	1	level_obj	2017	1792;1769;1797;1776;1798;1786;	assets/resources/monster_fx/public/gold.prefab;assets/resources/monster_fx/public/6_public_gold_02.prefab;assets/resources/monster_fx/public/health.prefab;assets/resources/monster_fx/public/6_public_hp_02.prefab;assets/resources/monster_fx/public/mana.prefab;assets/resources/monster_fx/public/6_public_mp_02.prefab;	
816	1	level	2018	609;	assets/scenes/mapdata_1110/wangguojun_03.unity;	817;818;819;820;821;822;823;824;825;826;827;828;829;830;831;832;833;834;835;836;837;838;839;
817	1	monster	1001	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
818	1	monster	1002	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
819	1	monster	1003	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
820	1	monster	1004	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
821	1	monster	1005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
822	1	monster	1006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
823	1	monster	1007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
824	1	monster	2001	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
825	1	monster	2002	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
826	1	monster	2003	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
827	1	monster	2004	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
828	1	monster	2005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
829	1	monster	2006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
830	1	monster	2007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
831	1	monster	3001	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
832	1	monster	3002	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
833	1	monster	3003	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
834	1	monster	3004	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
835	1	monster	3005	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
